tokenized_text,homophobia,obscene,insult,racism,misogyny,xenophobia
"['vsf', 'jornaleiro', 'militante', 'ninguém', 'além', 'midiar', 'militante', 'esquerdista', 'idiota', 'importar', 'falar', 'presidente', 'porque', 'contar', 'nenhum', 'mentira', 'apenas', 'dizer', 'saber', 'epocar', 'acontecimento', 'falar', 'merdo']",False,True,True,False,False,False
"['deixar', 'retardado']",False,False,True,False,False,False
"['achar', 'cabo', 'pra', 'carregar', 'celular', 'Merda', 'burro', 'rir', 'eu', 'Kkkkkkkkkk']",False,False,False,False,False,False
['lixo'],False,False,True,False,False,False
"['pqp', 'amo', 'kkkkkkkkkmkkkkkmkkkr']",False,True,False,False,False,False
"['mano', 'sla', 'vez', 'qria', 'analfabeto']",False,False,False,False,False,False
"['kkkkkkk', 'leite', 'condensar', 'todo', 'cretinar', 'tbm', 'querer', 'brigadeiro']",False,False,True,False,False,False
"['hoje', 'mar', 'algum', 'cliente', 'pra', 'pqp']",False,True,True,False,False,False
"['youtube', 'imitar', 'vidafazer', 'gente', 'palhaço']",False,False,False,False,False,False
"['caralho', 'tipo', 'pensamento', 'coisa', 'afetar', 'kkkkkkkkk']",False,True,True,False,False,False
"['imbecil', 'idiota', 'ofender', 'graça', 'nada', 'atacar', 'mortadela', 'verdade', 'pista', 'sdv', 'detremurar', 'esquerdopato', 'dúvida', 'sobre', 'deveria', 'humilde', 'educar', 'pessoa']",False,False,True,False,False,False
"['saber', 'viagem', 'ser', 'tão', 'perfeitir', 'chegar', 'ir', 'ficar', 'triste', 'ver', 'pqp']",False,True,False,False,False,False
"['gordo', 'fraco']",False,False,True,False,False,False
"['odeio', 'apegar', 'pessoa', 'rotinar', 'sempre', 'junto', 'conversar', 'gastar', 'mania', 'pessoa', 'ir', 'embora', 'fico']",False,False,False,False,False,False
"['azarar', 'kkkkkkkk', 'ir', 'tomar']",False,True,True,False,False,False
"['Leonardo', 'idiota', 'falador', 'Merda', 'montar', 'puta', 'equipe', 'resultado', 'começar', 'aparecer']",False,False,True,False,False,False
"['pequeno', 'tão', 'vir', 'agora', 'tão', 'embalar', 'presente', 'pqp', 'kkkk']",False,True,False,False,False,False
"['porra', 'nude', 'puxa', 'música', 'pixote', 'pra', 'gente', 'fazer', 'dueto']",False,True,False,False,False,False
"['ir', 'toma', 'pinguinzar']",False,True,True,False,False,False
"['mae', 'puto', 'cmg']",False,False,False,False,False,False
"['sim', 'mano', 'demora', 'teste', 'comprovar', 'porra', 'nenhum', 'bagulho', 'fácil', 'tudo']",False,True,False,False,False,False
"['carol', 'condessar', 'igor', 'ferraz', 'cansar', 'passar', 'vergonha', 'insto', 'cara', 'achar', 'dinheiro', 'poder', 'falar', 'mal', 'zoar']",False,False,True,False,False,False
"['sapatão', 'foda', 'poder', 'beber', 'ir', 'atrás', 'hein']",True,False,True,False,False,False
"['em esse', 'frio', 'conchinha', 'hein', 'pqp']",False,True,False,False,False,False
"['porra', 'mãe', 'falar', 'demais', 'doer']",False,False,True,False,False,False
"['preciso', 'parar', 'fazer', 'gostar', 'fizessem', 'cmg', 'puta', 'merdo']",False,True,False,False,False,False
"['Mano', 'oculo', 'puta', 'merdar', 'Karl', 'marx', 'olhar']",False,True,False,False,False,False
"['carair', 'dormi', 'um', 'hora', 'seguir', 'coisa', 'gente', 'imprestável']",False,True,False,False,False,False
"['maldade', 'nazista', 'bolsonaro', 'querer', 'fazer', 'gente', 'nojento', 'lixo', 'satanás', 'crente', 'Assembleia', 'deus', 'nojento', 'assassino', 'bolsonaro', 'impeachment', 'tirar', 'bolsonaro', 'poder', 'assassino', 'demônio', 'diabo', 'errar', 'fazer', 'povo']",False,False,True,False,False,False
['vender'],False,True,False,False,False,False
"['beleza', 'amiga', 'condição', 'pqp']",False,True,False,False,False,False
"['tadinho', 'mano', 'pqpcuspir', 'cara']",False,True,False,False,False,False
"['pqp', 'cineminhar']",False,True,False,False,False,False
"['errar', 'escroto', 'merecer', 'atenção', 'antagonista']",False,False,True,False,False,False
['virgem'],False,True,False,False,False,False
"['pqp', 'palavra', 'pro', 'erro', 'macris', 'Kkkk']",False,True,False,False,False,False
"['caralho', 'sensível']",False,True,False,False,False,False
['bichar'],True,False,False,False,False,False
"['vic', 'gostoso', 'em esse', 'foto', 'qisso']",False,True,False,False,False,False
"['carair', 'manu', 'comêkipoder']",False,True,False,False,False,False
"['caralho', 'saber']",False,True,False,False,False,False
"['gente', 'jogo', 'vôlei', 'pqp', 'vamo', 'Brasil']",False,True,False,False,False,False
"['mostrar', 'menino', 'gostar', 'pro', 'pai', 'falar', 'futuro', 'namorar', 'falar', 'menino', 'feio']",False,False,True,False,False,False
"['gente', 'achar', 'assim', 'ir', 'fazer', 'conta', 'pra', 'postar', 'sobre', 'khh', 'kpop', 'Caralho', 'saber', 'termos', 'certos', 'precisar', 'expert', 'pqp']",False,True,True,False,False,False
"['lucélia', 'santo', 'representante', 'esquerdar', 'sujo', 'canalha', 'Europa', 'pedir', 'compr', 'produto', 'traidoro', 'Brasil', 'querer', 'causar', 'desemprego', 'aqui', 'verdadeiro', 'cara', 'esquerdo', 'egoísta', 'ladra']",False,False,True,False,False,False
['porra'],False,True,False,False,False,False
"['ridículo', 'tal', 'homem', 'tentar', 'mostrar', 'feliz', 'solteiro', 'storie']",False,False,True,False,False,False
"['presta', 'carioca']",False,False,False,False,False,False
"['vir', 'mamar', 'em esse']",False,True,False,False,False,False
"['Caralho', 'isabela', 'dar', 'cabeçado', 'narizto', 'sentir', 'cheiro', 'sangueee']",False,True,False,False,False,False
"['menino', 'desde', 'compr', 'celular', 'dever', 'fazer', 'um', 'mês', 'descobrir', 'tirar', 'notificação', 'deus', 'virei', 'outro', 'pessoa', 'kkkkkk', 'instagr', 'msm', 'rolar', 'demorar', 'dia', 'pra', 'responder']",False,False,False,False,False,False
"['acabar', 'mamata', 'ir', 'ter', 'trabalhar', 'único', 'período', 'produtivo', 'de este', 'musico', 'durante', 'regime', 'militar', 'viver', 'agrar', 'governo', 'nunca', 'produzirsmr', 'nada', 'prestar']",False,False,True,False,False,False
"['Mano', 'elenco', 'feminino', 'euphor', 'mtor', 'lir', 'pqpdeuso', 'maravilhosa', 'gostoso']",False,True,False,False,False,False
"['lixo', 'ódio']",False,False,True,False,False,False
"['em esse', 'primeiro', 'semana', 'aulo', 'saber', 'ir', 'ter', 'dividir', 'tempo', 'estudar', 'votar', 'pra', 'caralho']",False,True,False,False,False,False
"['tbm', 'querer', 'putinha']",False,True,False,False,False,False
"['Mano', 'nmrl', 'Paulo', 'nunca', 'pagar', 'churrasquinho', 'pra', 'eu', 'ficar', 'pagar', 'pra', 'gorda', 'Bruna']",False,False,False,False,False,False
"['dar', 'vontade', 'roletar', 'pqp']",False,True,False,False,False,False
"['saber', 'porra', 'curso', 'saber', 'todo', 'figurinha', 'kkkkk']",False,True,False,False,False,False
"['porra', 'de esse', 'musica', 'deixar', 'mal', 'repeat', 'desde', 'ontem']",False,True,False,False,False,False
"['odeio', 'ficar', 'vácuo', 'pqp']",False,True,False,False,False,False
"['dieguinho', 'papatitulo', 'pra', 'caralho', 'campeão', 'vez']",False,True,False,False,False,False
"['vizinho', 'ouvir', 'música', 'desde', 'manhã', 'pqp', 'querer', 'ficar', 'paz', 'ler', 'impossível']",False,True,False,False,False,False
"['mto', 'brabo', 'pqp']",False,True,False,False,False,False
"['Campos', 'mãe', 'em esse', 'guerra', 'pqp']",False,True,False,False,False,False
"['ir', 'toma', 'ir', 'comprar', 'de esse', 'fodase']",False,True,True,False,False,False
"['verdade', 'pqp', 'kkkkk', 'lembrar']",False,True,False,False,False,False
"['meeeeeeeeeuuu', 'zzeeeeu', 'céu', 'amigo', 'um', 'completo', 'imbecis', 'puta', 'parir', 'mina']",False,True,True,False,False,False
"['melhro', 'personagem', 'msm', 'vsff', 'homao', 'porra']",False,True,False,False,False,False
"['conseguir', 'discutir', 'Internet', 'porque', 'sinto', 'idiota', 'tudo', 'pessoa', 'falar', 'ficar', 'cabeça', 'bom', 'tempo', 'começo', 'tremer', 'todo', 'sinto', 'vontade', 'morrer', 'simplesmente', 'fico', 'mal', 'pra', 'caralho', 'discussão']",False,True,False,False,False,False
"['noção', 'caralho', 'ódio']",False,True,False,False,False,False
"['fancar', 'nct', 'ir', 'começar', 'dar', 'block', 'porra']",False,True,False,False,False,False
"['odeio', 'ignorância', 'egoísmo', 'ir', 'tomar']",False,True,True,False,False,False
"['Filho', 'putar', 'mato', 'próprio', 'filha', 'mano']",False,True,True,False,False,False
"['ir', 'porra']",False,True,False,False,False,False
"['pra', 'hoje', 'ir', 'rola', 'bom', 'forma']",False,False,False,False,False,False
"['pessoa', 'aleatorio', 'ir', 'festa', 'criançaverme']",False,False,True,False,False,False
"['parabéns', 'roma', 'deus', 'abençoe', 'mavs']",False,False,False,False,False,False
"['puta', 'parir', 'noite', 'kkkkk']",False,True,False,False,False,False
"['Paulo', 'Cara', 'burro', 'conhecer']",False,False,True,False,False,False
"['fumo', 'dois', 'balão', 'pra', 'ficar', 'tego', 'fumar', 'pra', 'dar', 'buceta']",False,True,False,False,False,False
"['poxar', 'ninguém', 'interessar', 'eu', 'serasir', 'feio']",False,False,False,False,False,False
"['feio', 'ver']",False,False,True,False,False,False
"['péssima', 'atriznão', 'consigo', 'fingir', 'algo', 'incomodo', 'ser', 'incomodo', 'sim', 'pois', 'cara', 'dizer', 'tudo']",False,False,False,False,False,False
"['caralho', 'vamo', 'reaaaagiiirr', 'ficar', 'jogar', 'assim', 'ir', 'ter', 'olimpíar']",False,True,False,False,False,False
"['consideração', 'respeito', 'manter', 'porra', 'artista']",False,False,False,False,False,False
"['putinha', 'capô', 'fusco']",False,True,True,False,True,False
"['putinha', 'capô', 'fusca', 'kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk']",False,True,True,False,True,False
"['economizer', 'água', 'disperdicer', 'energia', 'separ', 'lixo', 'orgânico', 'inorgânico', 'user', 'resto', 'verdura', 'legume', 'fruta', 'adubo', 'plante', 'árvore', 'fazer', 'horta', 'casa', 'condomínio', 'ajudar', 'planeta', 'pessoa', 'poder', 'ver', 'agir']",False,False,False,False,False,False
"['Mano', 'pessoo', 'capacidade', 'duvidar', 'desconfiar', 'tudo', 'falar', 'puta', 'parir', 'velho']",False,True,True,False,False,False
"['saber', 'bem', 'novidade', 'fã', 'coreano', 'fdp', 'Vzs', 'simplesmente', 'aguento', 'surto']",False,True,True,False,False,False
"['caralho', 'enjoo']",False,True,False,False,False,False
"['serio', 'vcs', 'dar', 'hate', 'em isto', 'mãe', 'sangue', 'completamente', 'natural', 'gesto', 'íntimo', 'bonito', 'porra', 'vcs', 'bue', 'picuinha', 'acalmer']",False,True,True,False,False,False
"['ir', 'tomar', 'caralho']",False,True,True,False,False,False
"['puta', 'riso', 'horrível', 'dizer', 'irmã', 'ficar', 'pesadelo', 'de esse', 'merda', 'durante', 'um', 'ano', 'ahaha']",False,True,True,False,False,False
"['puta', 'parir', 'clube', 'gigante']",False,True,False,False,False,False
"['falar', 'bolsonaro', 'nazista', 'ate', 'pra', 'assim', 'bozo', 'tar', 'adorar', 'neh', 'gostar', 'idolatrar', 'nazista', 'talz', 'ir', 'responder', 'pergunta', 'idiota', 'nenhum', 'momento', 'falar', 'palavra', 'feministo', 'alto', 'homem']",False,False,True,False,False,False
"['caralho', 'curvar', 'essaaaaaaaaa']",False,True,False,False,False,False
"['querer', 'ficar', 'magra', 'belo', 'enfie', 'dedo', 'goela', 'ir', 'meia', 'hora', 'ir']",False,True,True,False,True,False
"['eitar', 'porra', 'kkk']",False,True,False,False,False,False
"['ontem', 'gente', 'começar', 'brincadeira', 'idiota', 'fazer', 'roda', 'amigo', 'começar', 'virar', 'segundo', 'seguinte', 'dois', 'segundo', 'assim', 'ir', 'bater', 'saber', 'porquê', 'ter', 'dar', 'ideia', 'merdo']",False,True,False,False,False,False
"['saber', 'escrever', 'nome', 'grt', 'direito', 'ainda', 'querer', 'vir', 'aqui', 'falar', 'anjo', 'deus', 'causa', 'de esse', 'pessoa', 'mal', 'amar', 'viar', 'fazer', 'miserável']",True,False,True,False,False,False
['pqp'],False,True,False,False,False,False
"['seita', 'de oi', 'menos', 'ratazana', 'gordar']",False,False,True,False,True,False
"['sair', 'em esse', 'frio', 'roupa', 'piriguete']",False,False,False,False,True,False
"['lixo', 'celar', 'em ele', 'Lula', 'babaco']",False,False,True,False,False,False
"['sempre', 'pôr', 'vira', 'grande', 'polemico', 'sera', 'negro', 'gordar', 'um', 'mina', 'midio', 'postar', 'coisa', 'igual', 'ate', 'ousado', 'vira', 'quebrar', 'Internet']",False,False,True,True,False,False
"['lutero', 'inventar', 'coisa', 'marco', 'pr', 'gurio', 'mato', 'pau']",False,False,False,False,False,False
"['crise', 'alérgico', 'fdp']",False,True,False,False,False,False
"['defeito', 'cara', 'feio']",False,False,True,False,False,False
"['afffr', 'merdaesso', 'situação', 'fazer', 'corroer', 'todo', 'dentronar', 'prox', 'chamar', 'noi', 'sair', 'dar', 'pau', 'todo', 'mundo']",False,True,True,False,False,False
"['lembrar', 'aqui', 'qnd', 'pai', 'ficar', 'chateado', 'Mary', 'colocar', 'sobrenome', 'criança', 'porrar', 'nenhum', 'dar', 'pro', 'filho', 'imaginar', 'pró', 'neto', 'kkkkkk', 'pouco', 'mnh', 'mãe', 'terro', 'apt']",False,True,False,False,False,False
"['moço', 'geovanna', 'chato', 'demais', 'menina', 'passar', 'chamar', 'nome', 'tomar', 'rapaz']",False,True,True,False,False,False
"['coisa', 'linr', 'hoje', 'índio', 'meter', 'pau', 'madeireiro', 'negão', 'chutar', 'cabeça', 'racista']",False,True,False,True,False,False
"['acordar', 'vontade', 'transar', 'pqp', 'caralho']",False,True,False,False,False,False
"['fazer', 'nenhum', 'dois', 'flor', 'cheirar', 'Malandra', 'apaixonar', 'tranqueira']",False,False,False,False,False,False
"['nao', 'vejoar', 'hora', 'parar', 'lado', 'willian', 'calmo', 'beijar', 'saudadiii', 'bater', 'em esse', 'filho', 'puta']",False,True,True,False,False,False
"['bárbara', 'lauri', 'falar', 'ensino', 'médio', 'rir', 'tanto', 'pqp']",False,True,False,False,False,False
"['porra', 'menó', 'caozar', 'pra', 'cima', 'eu']",False,True,False,False,False,False
"['caralho', 'gata']",False,True,False,False,False,False
"['agarramela', 'puto']",False,False,True,False,False,False
"['semana', 'dor', 'Dias', 'ânsiaser', 'sapatao', 'diria', 'grávida']",True,False,False,False,False,False
"['bagulho', 'escroto', 'kkk']",False,False,True,False,False,False
"['mãe', 'ver', 'vídeo', 'começar', 'bater']",False,False,False,False,False,False
"['xiii', 'ficar', 'feio', 'dois', 'caneta', 'linr', 'repar', 'dps', 'segundo', 'caneta', 'jogar', 'falta', 'kkkkk', 'saber', 'chegar', 'porrar', 'dps', 'marcador', 'Malandro']",False,False,True,False,False,False
"['vagabur', 'ficar', 'puto', 'prq', 'saber', 'rer', 'ngm']",False,False,True,False,False,False
"['mãe', 'fazer', 'churrasco', 'akir', 'casa', 'pio', 'querer', 'dormir', 'maleza', 'pqp']",False,True,True,False,False,False
"['música', 'djonga', 'pesar', 'pqp']",False,True,False,False,False,False
"['conceito', 'pack', 'pqp']",False,True,False,False,False,False
"['porra', 'finalmente', 'virer', 'jogo', 'Brasil', 'sufoco', 'affemariar', 'kkkk']",False,True,False,False,False,False
"['agora', 'dedo', 'gritario']",False,True,False,False,False,False
"['fudir', 'kkkk']",False,True,True,False,False,False
"['fazer', 'mal', 'mídia', 'paulista', 'defender', 'abel', 'acho', 'ficar', 'meio', 'Cruz', 'caldeirinho', 'em esse', 'situação', 'envolver', 'grande', 'amigo', 'crf', 'acabar', 'errar', 'muito', 'caso', 'caber', 'crítica', 'caber', 'respeito', 'srn']",False,False,False,False,False,False
"['porra', 'passar', 'mal', 'crlh', 'saco']",False,True,True,False,False,False
"['tempo', 'atrás', 'mania', 'ficar', 'falar', 'ridiculo', 'geral', 'amar', 'pagar', 'favelada', 'usar', 'adjetivo', 'ruim']",False,False,False,False,False,False
['judiação'],False,False,False,False,False,False
"['feio', 'dar', 'ver']",False,False,False,False,False,False
"['real', 'hora', 'vsf', 'voltar', 'escravidão']",False,True,True,False,False,False
"['taehyung', 'falar', 'fine', 'olhar', 'intenso', 'voz', 'arrastar', 'sinto', 'coisa', 'bem', 'puta', 'parir']",False,True,False,False,False,False
"['porra', 'mulher', 'vir', 'atrás', 'milena', 'kkkkk', 'fdp']",False,True,True,False,False,False
"['amanhã', 'bavi', 'carair']",False,True,False,False,False,False
"['pau', 'cuuuuuuu']",False,True,True,False,False,False
"['bloqueei', 'desde', 'primeiro', 'tuíte', 'canalha', 'cidadão', 'esconder', 'atrás', 'batina', 'militar', 'favor', 'mal']",False,False,True,False,False,False
"['após', 'trabalho', 'regenerativo', 'cuéllar', 'realizar', 'exercício', 'específico', 'academiar', 'ninho', 'urubu']",False,False,False,False,False,False
"['carente', 'manhã', 'cedo', 'ligar', 'pqp']",False,True,False,False,False,False
"['coisa', 'linr']",False,False,False,False,False,False
"['poder', 'feio', 'menos', 'falar', 'mandar', 'foto', 'agora']",False,False,True,False,False,False
"['tbm', 'Assisti', 'animax', 'achar', 'entendir', 'novo', 'novo', 'entendi', 'burra', 'ninguém', 'entender', 'porra', 'poder', 'perguntar', 'pra', 'qualquer']",False,True,True,False,False,False
"['decisão', 'acertar', 'ancine', 'fazer', 'lixo', 'pra', 'diferente', 'vários', 'grupo', 'porta', 'fundo', 'parafernalha', 'podruzir', 'tanto', 'lixo']",False,False,True,False,False,True
"['brabar', 'demais', 'kkkkkkkkkkkkkkkkkkkk']",False,False,False,False,False,False
"['adorar', 'noit', 'percebi', 'amigo', 'próximo', 'falar', 'dia', 'assim', 'rodar', 'amizade', 'fodir', 'cacete']",False,True,False,False,False,False
"['bah', 'vegano', 'chato', 'pqp']",False,True,True,False,False,False
"['putar', 'conexão', 'bosta']",False,True,True,False,False,False
"['querer', 'avançar', 'pra', 'caxia', 'aguardar', 'pronto', 'fdp', 'eugenio', 'mesquitar', 'conta']",False,True,True,False,False,False
"['pse', 'mano', 'fiquei', 'puto']",False,False,False,False,False,False
"['anão', 'shadowban', 'vir']",False,False,False,False,False,False
"['tentar', 'vtnc']",False,True,True,False,False,False
"['show', 'carair', 'moscano']",False,True,False,False,False,False
"['putinha', 'surra', 'piriquito']",False,True,True,False,True,False
"['nao', 'aguento', 'nctzem', 'porra', 'saco']",False,True,True,False,False,False
"['putar', 'mordido', 'lingua', 'ir', 'tomar']",False,True,True,False,False,False
"['vir', 'set', 'point', 'porra']",False,True,False,False,False,False
"['puta', 'parir', 'odeio', 'fique', 'proibir', 'fazer', 'querer']",False,True,True,False,False,False
"['porra', 'esculacho']",False,True,True,False,False,False
