tokenized_text,health,ideology,insult,lgbtqphobia,other_lifestyle,physical_aspects,profanity_obscene,racism,sexism,xenophobia
"['brasileiro', 'sao', 'burro', 'klr']",False,True,True,False,False,False,True,False,False,False
"['ninguém', 'jornalista', 'isolamento', 'social', 'ficar', 'casa', 'idiota', 'inútel', 'bar', 'hipócrita', 'servir', 'nada']",False,False,True,False,False,False,False,False,False,False
"['clbk', 'otário', 'ir', 'cornão']",False,False,True,False,False,False,True,False,False,False
"['hoje', 'iburar', 'amanhã', 'novo', 'inferno', 'ver']",False,False,False,False,False,False,False,False,False,False
"['nsgocio', 'baitola', 'porra', 'tão', 'difícil', 'conectar', 'direito', 'pessoa', 'consigo', 'parada', 'relação', 'morrer', 'ainda', 'sinto', 'bem', 'jeito', 'falar', 'pessoa', 'finar', 'ideia', 'amizade', 'sumir']",False,False,True,True,False,False,True,False,False,False
"['demônio', 'inferno', 'nunca']",False,False,False,False,False,False,False,False,False,False
"['aceito', 'críticar', 'falar', 'de este', 'trabalho', 'falar', 'algo', 'recrimino', 'devio', 'estudar', 'literatura', 'dizer', 'tanto', 'merda', 'lamento', 'vez', 'brasileiro', 'mostre', 'burro', 'bem', 'contudo', 'serve', 'algum', 'coisa', 'soltar', 'gargalhar', 'aqui', 'portuguesir', 'bigode']",False,False,True,False,False,False,False,False,False,False
"['propagandar', 'nojento', 'igual', 'sanduíche']",False,False,True,False,False,False,False,False,False,False
"['enfim', 'poder', 'odiar', 'crepúsculo', 'coisa', 'chular', 'apenas', 'querer', 'fazer', 'fita', 'quer', 'momento', 'popularidade', 'ninguém', 'benção', 'filhote', 'Cruz', 'credo']",False,False,True,False,False,False,False,False,False,False
"['poha', 'fiz', 'vídeo', 'fofo', 'várias', 'pessoa', 'responder', 'ir', 'tudo', 'tomar']",False,False,True,False,False,False,True,False,False,False
"['pessoa', 'desrespeitar', 'outro', 'babar', 'ovo', 'de aquele', 'ir', 'terminar', 'quebrar', 'todo', 'povo', 'fazer', 'rico', 'pessoa', 'ainda', 'rico', 'gente', 'tão', 'idiota', 'acreditar', 'governo', 'real', 'antes', 'ficar', 'raiva', 'hoje', 'pra', 'eu', 'todo', 'mundo', 'morrer', 'contar', 'doença', 'fome', 'importar']",False,True,True,False,False,False,False,False,False,False
"['quiser', 'levar', 'equador', 'deixar', 'odeio', 'país']",False,False,True,False,False,False,False,False,False,True
"['merecer', 'simplesmente', 'cancelamento', 'adiantar', 'retratar', 'dever', 'piedade', 'de esse', 'tipo', 'gente', 'fogo', 'racistar', 'porra', 'falar', 'muito', 'merda', 'adiantar', 'culpa', 'bebido', 'expressar', 'algo', 'concretizar', 'cabeça', 'crlh']",False,False,True,False,False,False,True,False,False,False
"['ladraoooooo', 'corrupção', 'mau', 'espécie', 'humano', 'poder', 'existente', 'mafioso', 'bander', 'vagabundoooor', 'mentiroso', 'rato', 'esgoto', 'etc']",False,True,True,False,False,False,True,False,False,False
"['vontade', 'meter', 'porrar', 'em esse', 'putinha', 'gordofobico']",False,False,True,False,False,False,True,False,True,False
"['Bola', 'pra', 'frente', 'agora', 'partir', 'projeto', 'novo', 'pro', 'flow', 'pro', 'gente', 'extremista', 'ficar', 'cancelar', 'todo', 'mundo', 'ir', 'sobrar', 'planeta', 'ir', 'cancelar', 'cagaçao', 'regro']",False,False,True,False,False,False,False,False,False,False
"['porra', 'assunto', 'Chato', 'cara', 'insistir', 'em esse', 'pauta', 'achar', 'pênalti', 'árbitro', 'comentar', 'sobre', 'arbitragem', 'televisão', 'brasileiro', 'achar', 'pênalti', 'pronto', 'próximo', 'assunto']",False,False,False,False,False,False,True,False,False,False
"['voltar', 'fazer', 'video', 'aqui', 'pessoal', 'ainda', 'gostar', 'saber', 'nazista', 'fumar', 'masconha']",False,False,False,False,True,False,False,False,False,False
"['moral', 'poder', 'mil', 'desculpa', 'pouco', 'foder', 'falar', 'besteira', 'merecer', 'consequência', 'assunto', 'precisar', 'dialogo', 'sobre', 'porque', 'acontecimento', 'bosta', 'matar', 'milhão', 'fodase', 'comunismo', 'fodase', 'narciizismo', 'Merda', 'merecer', 'nenhum', 'tipo', 'atemção']",False,True,True,False,False,False,True,False,False,False
"['chafarote', 'ridiculo']",False,False,True,False,False,False,False,False,False,False
"['olhar', 'porra', 'pqppp', 'url']",False,False,True,False,False,False,True,False,False,False
"['porra', 'oscar', 'mano', 'querer', 'car', 'pra', 'puta', 'parir']",False,False,True,False,False,False,True,False,False,False
"['mlk', 'nojento', 'caralho']",False,False,True,False,False,False,True,False,False,False
"['viadinho', 'nao', 'ver', 'mensagem']",False,False,True,True,False,False,False,False,False,False
"['parabéns', 'viar', 'tudo', 'bom', 'pra', 'cria', 'deus', 'abençoe', 'sempre', 'sucesso', 'pra', 'url']",False,False,False,True,False,False,False,False,False,False
"['humano', 'jeito', 'independente', 'gordar', 'magro', 'aceitar', 'de aí', 'opinião', 'outro', 'importante', 'feliz', 'passar', 'vaidade', 'nada', 'de esse', 'vida', 'levar', 'dez', 'outro', 'achar', 'gordar', 'porque', 'gostar', 'magro', 'gordo', 'ir', 'matar']",False,False,False,False,False,False,False,False,False,False
"['bem', 'poder', 'morrer', 'todo', 'mundo']",False,False,True,False,False,False,False,False,False,False
"['pois', 'superar', 'fudir', 'caralho']",False,False,True,False,False,False,True,False,False,False
"['Caralho', 'real', 'jaqueta', 'gente', 'chocar']",False,False,False,False,False,False,True,False,False,False
"['idiota', 'bandeira', 'Brasil']",False,True,True,False,False,False,False,False,False,False
"['perseguir', 'garoto', 'programa', 'inteiro', 'pra', 'final', 'dever', 'castigo', 'kkkkkk', 'silvano']",False,False,False,False,False,False,False,False,False,False
"['presidiário', 'canar', 'corrupção', 'lavagemr', 'dinheiro', 'seguir', 'muito', 'jumento', 'aproveitador', 'querer', 'voltar', 'roubar', 'url']",False,True,True,False,False,False,False,False,False,False
"['kkkkkk', 'globo', 'lixo']",False,False,True,False,False,False,False,False,False,False
"['querer', 'foder', 'bocar', 'aguentar']",False,False,True,False,False,False,True,False,False,False
"['tomeir', 'nojo', 'de esse', 'hari']",False,False,True,False,False,False,False,False,False,False
"['ver', 'roubo', 'vcs', 'conviver', 'solução', 'excluí', 'los', 'político', 'bar', 'ladrão', 'povo', 'acordar']",False,True,True,False,False,False,False,False,False,False
"['figurino', 'ridículo', 'kkkkkkkkkkk']",False,False,True,False,False,False,False,False,False,False
"['podre', 'babaco', 'inútil']",False,False,True,False,False,False,False,False,False,False
"['caralho', 'palavra', 'desgraçar', 'joguei', 'url', 'hashtag']",False,False,True,False,False,False,True,False,False,False
"['friozinho', 'bom', 'fuder']",False,False,False,False,False,False,True,False,False,False
"['babaco', 'irresponsável', 'insensato', 'atropelar', 'pai', 'moto', 'odeio', 'deixar', 'pai', 'chão', 'fugir', 'odeio', 'porque', 'deixar', 'família', 'abalar', 'odeio', 'porque', 'agora', 'hospital', 'esperar', 'cirurgia', 'paguir', 'fazer', 'depender', 'ódio']",False,True,True,False,False,False,False,False,False,False
"['cliquei', 'porque', 'canal', 'globo', 'lixo']",False,False,True,False,False,False,False,False,False,False
"['virgem', 'sexo', 'virgem', 'pensamento', 'gostar', 'livro', 'Adorei', 'video']",False,False,False,False,False,False,False,False,False,False
"['ir', 'bandido', 'matar', 'celso', 'Daniel', 'começar', 'querer', 'ver', 'lula', 'vagabur', 'corrupto', 'velho', 'mentiroso', 'fazer', 'favor', 'país', 'fim', 'vida', 'miserável', 'ladrão']",True,True,True,False,False,True,True,False,False,False
"['butler', 'famoso', 'afunda', 'lobby', 'lowry', 'volta', 'pra', 'toronto', 'safar']",False,False,True,False,False,False,True,False,False,False
"['foca', 'fazer', 'graça']",False,False,False,False,False,False,False,False,False,False
"['lacracao', 'pessoo', 'querer', 'impor', 'visao', 'limitar', 'outro', 'kkkkkk', 'acordar', 'lacrador', 'sim', 'tomer', 'algo', 'ruim']",False,False,True,False,False,False,False,False,False,False
"['maconho', 'vergonha']",False,False,True,False,True,False,False,False,False,False
"['paquetár', 'bom', 'marcar', 'alto', 'então', 'colocar', 'ar', 'meio', 'seleção', 'fode', 'porra', 'kkkkkkkk', 'crf', 'pra', 'fazer', 'comparação', 'ridícula']",False,False,True,False,False,False,True,False,False,False
"['apanhar', 'pouco', 'olhar', 'quanta', 'asneira', 'cara', 'falar', 'loco']",False,False,True,False,False,False,False,False,False,False
"['tão', 'cruel', 'quanto', 'Hitler']",False,True,True,False,False,False,False,False,False,False
"['falar', 'monark', 'realmente', 'apoiar', 'nazismo', 'infeliz', 'comentário', 'fazer', 'assunto', 'sério', 'debater', 'conversa', 'informal', 'beber', 'fumar', 'fazer', 'sempre', 'todo', 'saber', 'qualquer', 'pessoa', 'algum', 'forma', 'embriagar', 'algum', 'momento', 'ir', 'falar', 'besteira', 'importante', 'reconhecer', 'erro', 'lembrar', 'comunismo', 'tratar', 'mesmo', 'forma', 'porque', 'muito', 'capacidade', 'comemorar', 'data', 'aniversário', 'stálin', 'matar', 'milhar', 'pessoa', 'fomer', 'outro', 'ditador', 'genocida', 'totalizar', 'milhão', 'pessoa', 'morto']",False,False,False,False,False,False,False,False,False,False
"['ir', 'cagar', 'tomar', 'vergonha', 'car', 'porque', 'filme', 'nunca', 'ver', 'vampiro', 'verdade', 'pois', 'existir', 'então', 'poder', 'inventar', 'querer']",False,False,True,False,False,False,False,False,False,False
"['irmão', 'putinho', 'comigo', 'querer', 'votar', 'blusa', 'vermelho']",False,False,True,False,False,False,True,False,False,False
"['povo', 'poder', 'chamar', 'povo', 'brasileiro', 'ainda', 'ter', 'coragem', 'falar', 'petista', 'baderneiro', 'dar', 'de esse', 'pessoal']",False,True,True,False,False,False,False,False,False,False
"['aewww', 'comparar', 'gay', 'merecer', 'pessoa', 'qualquer', 'outro', 'ter', 'coisa', 'menos', 'fazer', 'algo', 'infantil', 'aqui', 'fazer', 'comentario', 'dar', 'chato', 'intelectual', 'pohha', 'merecer']",False,False,True,False,False,False,True,False,False,False
"['último', 'vez', 'alguém', 'tentar', 'fazer', 'graça', 'irmão', 'sair', 'tanto', 'porrar', 'mãe', 'sair', 'banho', 'desesperar', 'ir', 'rua', 'tirar', 'cima', 'fdp', 'mexer', 'comigo', 'mexer', 'irmão']",False,False,True,False,False,False,True,False,False,False
"['sim', 'ministro', 'canalha', 'condenar', 'fraude', 'policial', 'militar', 'paulista', 'cavalo', 'ogro', 'comandar', 'icmbio', 'transferir', 'grande', 'oceanógrafo', 'Brasil', 'unidade', 'ibamar', 'Sertão', 'nordestino', 'onde', 'mar']",False,True,True,False,False,False,False,False,False,False
"['péssimo', 'terrível', 'doutrina', 'aceitar', 'casa']",False,True,True,False,False,False,False,False,False,False
"['falar', 'filho', 'ir', 'ver', 'virar', 'gay', 'ainda', 'hetero', 'sair', 'dar', 'bunda', 'ter', 'abrir', 'mente', 'falar', 'ame', 'próximo', 'então', 'pensem', 'reflitar', 'cima', 'de esse', 'frase']",False,False,True,False,False,False,True,False,False,False
"['imbecilidade', 'de esse', 'mulher']",False,False,True,False,False,False,False,False,False,False
"['lei', 'ano', 'aparecer', 'ninguém', 'pra', 'mudar', 'lei', 'antigo', 'falha', 'país', 'merdar', 'tanto', 'bander']",False,True,True,False,False,False,False,False,False,False
"['bor', 'gente', 'sambar', 'crente', 'quente', 'poder', 'parar', 'ir', 'divulgar', 'ainda', 'comercial']",False,False,True,False,False,False,True,False,False,False
"['podre', 'felipe', 'sempre', 'acompanhar', 'sei', 'fazer', 'sentido', 'nunca', 'personagem', 'sim', 'mostrar', 'hoje', 'car', 'bonzinho', 'cada', 'dia', 'máscara', 'cai', 'postar', 'fique', 'casa', 'jogar', 'bola', 'agora', 'Merda', 'fazer', 'bruno', 'fraude']",False,False,True,False,False,False,False,False,False,False
"['patrulheiro', 'merda', 'comprar', 'perfuminho', 'pro', 'pastor']",False,False,True,False,False,False,False,False,False,False
"['ainda', 'existir', 'pessoa', 'assistir', 'merdar', 'provavelmente', 'tbm', 'apoiador', 'nazismo', 'vermes', 'merdar', 'canal', 'dever', 'excluir']",False,True,True,False,False,False,False,False,False,False
"['mano', 'mesquinharia', 'caralho']",False,False,True,False,False,False,True,False,False,False
"['Carlos', 'sorriso', 'teclado', 'celular', 'shakiro', 'ônibus', 'cabelo', 'desemprego', 'uai', 'noia', 'caraio', 'corno', 'leo', 'recife', 'João', 'Pessoa', 'maquiagem']",False,False,True,False,False,False,True,False,False,False
"['dps', 'paro', 'troca', 'ideio', 'flor', 'ficar', 'brar', 'menina', 'chato']",False,False,True,False,False,False,False,False,False,False
"['gente', 'enrustir', 'hipócrita', 'tanto', 'coisa', 'errado', 'mundo', 'querer', 'implicar', 'forma', 'amar', 'outro', 'ir', 'carpir', 'quintal', 'lavar', 'truxa', 'roupa', 'sujo']",False,False,True,False,False,False,False,False,False,False
"['maldito', 'doar', 'porcaria', 'em aquele', 'loja', 'esgoto', 'comprar', 'qualquer', 'coisa']",False,False,True,False,False,False,False,False,False,False
"['denunciaría', 'nenhum', 'assassino', 'parente', 'Mataría', 'iría', 'ter', 'regalías']",False,False,True,False,False,False,False,False,False,False
"['absurdo', 'bandir', 'de esse', 'matar', 'próprio', 'filha', 'país', 'lei']",False,False,False,False,False,False,False,False,False,False
"['vergonha', 'abençoar', 'tão', 'querer', 'explicar', 'inexplicável', 'conversa', 'surto']",False,False,True,False,False,False,False,False,False,False
"['mulher', 'surtar', 'nocao']",False,False,True,False,False,False,False,False,False,False
"['negócio', 'traveco']",False,False,True,True,False,False,False,False,False,False
"['mulher', 'chato', 'querer', 'mandar', 'todo', 'mundo', 'pessoa', 'falar', 'educaçao', 'responder', 'mal']",False,False,True,False,False,False,False,False,False,False
"['florista', 'fodir', 'quatro', 'passo', 'morrer', 'url']",False,False,True,False,False,False,True,False,False,False
"['assistir', 'ano', 'fodar', 'perceber', 'pai', 'gostar', 'crepúsculo', 'pqp']",False,False,False,False,False,False,True,False,False,False
"['ficção', 'rede', 'globosta', 'controlar', 'cérebro', 'altamente', 'dependente', 'tanto', 'outro', 'conseguir', 'viver', 'cotidiano', 'tal', 'falar', 'sobre']",False,False,True,False,False,False,False,False,False,False
"['agora', 'sozinho', 'em esse', 'mau', 'caminho', 'cheio', 'piranha', 'querer', 'daaaaar']",False,False,True,False,False,False,True,False,True,False
"['eis', 'todo', 'gostar', 'vosso', 'rapariga', 'kkkkkkkkkkkk']",False,False,True,False,False,False,True,False,False,False
"['karma', 'vir', 'rápido', 'palhaço']",False,False,True,False,False,False,False,False,False,False
"['céu', 'pessoa', 'achar', 'normal', 'gente', 'coisa', 'feio', 'ridicular', 'Mundo', 'amiga', 'ir', 'tratar', 'corpo', 'todo', 'inflamar', 'gritar', 'socorro', 'barriga', 'jesus', 'misericórdia', 'achar', 'dever', 'amar', 'pra', 'matando', 'assim', 'pouco', 'tratar', 'ir', 'ver', 'filha', 'crescer', 'menos', 'neto', 'sigo', 'pra', 'eu', 'poder', 'ver', 'ate', 'aonde', 'obesidade', 'poder', 'chegar', 'destruir', 'vida', 'muito', 'luz', 'pra']",True,False,True,False,True,True,True,False,False,False
"['chrosr', 'igual', 'putinha', 'vsf', 'url']",False,False,True,False,False,False,True,False,False,False
"['jornalismo', 'comunicação']",False,False,False,False,False,False,False,False,False,False
"['ent', 'ir', 'merda']",False,False,True,False,False,False,False,False,False,False
"['falso', 'nacionalista', 'apropriar', 'bandeira', 'gostar', 'babar', 'ovo', 'americano']",False,False,True,False,False,False,True,False,False,True
"['lgbt', 'falta', 'vegetariano', 'n茫o', 'saber', 'conseguir', 'sinto', 'lixo', 'eletr么nico']",False,False,True,False,False,False,False,False,False,False
"['passar', 'vergonha', 'piriguete']",False,False,True,False,False,False,True,False,True,False
"['insuportável', 'cínico', 'incrível', 'irmão', 'chamar', 'tão', 'cínico', 'quanto']",False,False,True,False,False,False,False,False,False,False
"['realmente', 'acabar', 'festival', 'msm', 'artista', 'mundo', 'inteiro', 'manifestar', 'contra', 'miliciano', 'Assassino', 'ladrão', 'erário', 'bozo', 'ir', 'contragolpear', 'festival', 'acéfalar', 'sertanejo', 'apoio']",False,True,True,False,False,False,False,False,False,False
"['grande', 'empresa', 'seguir', 'padrão', 'conservador', 'idiota', 'ir', 'ter', 'comercial', 'liberal', 'sim', 'reclamar', 'ir', 'ter', 'beijo', 'tudo', 'conservador', 'procur', 'fazer', 'par', 'fiscalizar', 'foda', 'alheio']",False,True,True,False,False,False,True,False,False,False
"['porque', 'torce', 'contra', 'burrinho', 'demais']",False,False,True,False,False,False,False,False,False,False
"['mentira', 'primeiro', 'show', 'juliette', 'bichar', 'arrasar', 'hashtag']",False,False,False,False,False,False,False,False,False,False
"['chorar', 'esquerdoloide', 'ver', 'video']",False,True,True,False,False,False,False,False,False,False
"['parte', 'treto', 'acabar', 'pena', 'tudo', 'agente', 'querer', 'falar', 'poder', 'kkkk']",False,False,False,False,False,False,False,False,False,False
"['tão', 'patético', 'brasileiro', 'gostar', 'de esse', 'tipo', 'coisa']",False,False,True,False,False,False,False,False,False,False
"['vez', 'ter', 'levar', 'streamrs', 'programa', 'dever', 'ter', 'chamar', 'professor', 'conteúdo', 'ainda', 'espalhariar', 'conhecimento', 'preciso', 'colocar', 'pé', 'chão', 'chamar', 'pessoa', 'valho', 'pena']",False,False,False,False,False,False,False,False,False,False
"['agr', 'fdp', 'sentimento']",False,False,True,False,False,False,True,False,False,False
