text,tokenized_text,homophobia,obscene,insult,racism,sexism,xenophobia
saudades ensino fundamental comia feijão tropeiro manhã critério nenhum,"['saudade', 'ensino', 'fundamental', 'comia', 'feijão', 'tropeiro', 'manhã', 'critério', 'nenhum']",0,0,0,0,0,0
fala mal andando juntinho nojo gente assim,"['falar', 'mal', 'andar', 'juntinho', 'nojo', 'gente', 'assim']",0,0,1,0,0,0
narrador tão burro sabe chelsea champions temp,"['narrador', 'tão', 'burro', 'saber', 'chelsea', 'champiom', 'temp']",0,0,1,0,0,0
régis conseguiu proeza piada pra gosta rock metal deem atenção quer levem diz consideração acha critico musical,"['régis', 'conseguir', 'proeza', 'piar', 'pra', 'gosta', 'rock', 'metal', 'deem', 'atenção', 'querer', 'levar', 'dizer', 'consideração', 'achar', 'critico', 'musical']",0,0,0,0,0,0
cinemarknão pra boicotar tudo nesta vida coisas simples pra gente fazer sim,"['cinemarknãor', 'pra', 'boicotar', 'tudo', 'em este', 'vida', 'coisa', 'simples', 'pra', 'gente', 'fazer', 'sim']",0,0,0,0,0,0
nss vtnc sabe mentir paga noção todo mundo passa pano pra sei mto bem,"['nss', 'vtnc', 'saber', 'mentir', 'pagar', 'noção', 'todo', 'mundo', 'passar', 'pano', 'pra', 'saber', 'mtor', 'bem']",0,1,1,0,0,0
kkkkkkkkk saiii sapatão,"['kkkkkkkkk', 'saiii', 'sapatão']",1,0,0,0,0,0
olha dragão,"['olhar', 'dragão']",0,0,1,0,0,0
iae bro mano evento fortnite manda,"['iae', 'bro', 'mano', 'evento', 'fortnite', 'mandar']",0,0,0,0,0,0
motel melhor amigo realizar sonho tomar banho hidro comer pizza brincar aguentava tempo sauna passar sufoco encher piscina sabíamos enchia ligar recepção mulher dizer enche kkkkkkkkkkkkkkkkkkkkk,"['motel', 'bom', 'amigo', 'realizar', 'sonho', 'tomar', 'banho', 'hidro', 'comer', 'pizza', 'brincar', 'aguentar', 'tempo', 'saunar', 'passar', 'sufoco', 'encher', 'piscino', 'sabía', 'enchia', 'ligar', 'recepção', 'mulher', 'dizer', 'enchar', 'kkkkkkkkkkkkkkkkkkkkk']",0,0,0,0,0,0
nana correyro fode,"['nano', 'correyro', 'fode']",0,1,1,0,0,0
nao ficou feio achei bonito,"['nao', 'ficar', 'feio', 'achar', 'bonito']",0,0,0,0,0,0
porra olha rebolado,"['porra', 'olhar', 'rebolar']",0,1,0,0,0,0
mente pra brasil,"['mentir', 'pra', 'Brasil']",0,0,0,0,0,0
verdade feio desculpamas deu vontade ter companhia tipo tlg chamei arthur ultima hora veioe sair casa pra fumar,"['verdade', 'feio', 'desculpama', 'dar', 'vontade', 'ter', 'companhia', 'tipo', 'tlg', 'chameir', 'arthur', 'ultima', 'hora', 'veioe', 'sair', 'casa', 'pra', 'fumar']",0,0,0,0,0,0
modelo sendo feio,"['modelo', 'ser', 'feio']",0,0,0,0,0,0
algum amigo outra pessoa chamar feio agora criança chamar feio choro,"['algum', 'amigo', 'outro', 'pessoa', 'chamar', 'feio', 'agora', 'criançar', 'chamar', 'feio', 'choro']",0,0,0,0,0,0
atualiza bio corno,"['atualizar', 'bio', 'corno']",0,0,0,0,1,0
vai governo baseado qualidades técnicas ideologia palhaço compra discurso hoje inclusive cenário,"['ir', 'governo', 'basear', 'qualidade', 'técnico', 'ideologia', 'palhaço', 'comprar', 'discurso', 'hoje', 'inclusive', 'cenário']",0,0,1,0,0,0
todo processo garantir vossa satisfação produto final obrigado comprarem,"['todo', 'processo', 'garantir', 'vosso', 'satisfação', 'produto', 'final', 'obrigar', 'comprar']",0,0,0,0,0,0
pessoa sabre abrir merda ovo vai saber fazer merda dessa pqp,"['pessoa', 'sabre', 'abrir', 'Merda', 'ovo', 'ir', 'saber', 'fazer', 'merda', 'de esse', 'pqp']",0,1,1,0,0,0
filho monte gordo,"['Filho', 'Monte', 'gordo']",0,0,0,0,0,0
cerca milhões tricolores brasil ngm vende alma demônio troca título internacional complicado,"['cerca', 'milhão', 'tricolor', 'Brasil', 'ngm', 'vender', 'alma', 'demônio', 'trocar', 'título', 'internacional', 'complicado']",0,0,0,0,0,0
gabi viveu sabe,"['Gabi', 'viver', 'saber']",0,0,0,0,0,0
boa gostaria brasil continuasse chamar terra santa cruz,"['bom', 'gostaria', 'Brasil', 'continuar', 'chamar', 'terra', 'Santa', 'Cruz']",0,0,0,0,0,0
acho igual deveria ignorar gente,"['achar', 'igual', 'dever', 'ignorar', 'gente']",0,0,0,0,0,0
tenso pra caralho prova amanhã,"['tender', 'pra', 'caralho', 'prova', 'amanhã']",0,0,0,0,0,0
inferno deve fazer compras veiapqp mulher enrolada caralho tnc,"['inferno', 'dever', 'fazer', 'compra', 'veiapqp', 'mulher', 'enrolar', 'caralho', 'tnc']",0,0,0,0,1,0
flamengo vendendo pacote pra final libertadores torcedores colocando final cheirinho vem fortíssimo amigos,"['flamengo', 'vender', 'pacote', 'pra', 'final', 'libertador', 'torcedor', 'colocar', 'final', 'cheirinho', 'vir', 'fortíssimo', 'amigo']",0,0,0,0,0,0
perdôo tudo alguém passa limites trato pessoa igual merda indiferença nenhum peso consciência,"['perdôor', 'tudo', 'alguém', 'passar', 'limite', 'trato', 'pessoa', 'igual', 'merdar', 'indiferenço', 'nenhum', 'peso', 'consciêncio']",0,0,1,0,0,0
final terceira temporada pqp série foda,"['final', 'terceiro', 'temporada', 'pqp', 'série', 'for']",0,0,0,0,0,0
pede lucas pra parar cantar favor,"['pedir', 'luco', 'pra', 'parar', 'cantar', 'favor']",0,0,0,0,0,0
mano mutoo real kkkkk,"['mano', 'Mutoo', 'Real', 'Kkkkk']",0,0,0,0,0,0
pra procurar dps,"['pra', 'procurar', 'dps']",0,0,0,0,0,0
mãe tomando complemento multivitaminico funcionando bem pílulas imecap hair sei funciona mamãe tomou meio caras,"['mãe', 'tomar', 'complemento', 'multivitaminico', 'funcionar', 'bem', 'pílula', 'imecap', 'hair', 'saber', 'funcionar', 'mamãe', 'tomar', 'meio', 'cara']",0,0,0,0,0,0
devia ter vergonha cara tirar fefrito edgard morning show caiu pra zero audiência causa caio tirar caio fica audiência negativa parece piada dois tão ruins podem negativar,"['dever', 'ter', 'vergonha', 'car', 'tirar', 'fefrito', 'Edgard', 'morning', 'show', 'cair', 'pra', 'zero', 'audiência', 'causar', 'caio', 'tirar', 'caio', 'ficar', 'audiência', 'negativo', 'parecer', 'piar', 'dois', 'tão', 'ruim', 'poder', 'negativar']",0,0,0,0,0,0
bobão,['bobão'],0,0,0,0,0,0
religião merda inútil tão útil quanto assento ejetor helicóptero,"['religião', 'merdo', 'inútil', 'tão', 'útil', 'quanto', 'assento', 'ejetor', 'helicóptero']",0,0,1,0,0,0
merda mexe bue bem fdss gordo dentro ainda,"['Merda', 'mexe', 'bue', 'bem', 'fdss', 'gordo', 'dentro', 'ainda']",0,1,1,0,0,0
espero algu茅m responda favor exerc铆cio qualquer pessoa pode cantar voz bonita,"['esperar', 'algu茅m', 'responder', 'favor', 'exerc铆cio', 'qualquer', 'pessoa', 'poder', 'cantar', 'voz', 'bonito']",0,0,0,0,0,0
nunca rola cmg,"['nunca', 'rolar', 'cmg']",0,0,0,0,0,0
mano trampo pra quebra ovo aprende quebra ovo carai,"['mano', 'trampo', 'pra', 'quebra', 'ovo', 'aprender', 'quebra', 'ovo', 'carair']",0,1,0,0,0,0
cara pau,"['carar', 'pau']",0,1,1,0,0,0
pesquisa maioria rejeita governo bolsonaro garimpo terra índio conluio juiz acusador,"['pesquisa', 'maioria', 'rejeitar', 'governo', 'bolsonaro', 'garimpo', 'terra', 'índio', 'conluio', 'juiz', 'acusador']",0,0,0,0,0,0
intensa safado,"['intenso', 'safar']",0,1,1,0,0,0
incitava cada vez hordas bolsomions ataque pessoa hoje paga insentão verdade oportunista pilantra petista bolsonarista agora dorista pilantra marca maior,"['incitar', 'cada', 'vez', 'horr', 'bolsomiom', 'ataque', 'pessoa', 'hoje', 'pagar', 'insentão', 'verdade', 'oportuner', 'pilantra', 'petista', 'bolsonarista', 'agora', 'dorista', 'pilantrar', 'marca', 'grande']",0,1,1,0,0,0
certeza insano bolsonarista,"['certeza', 'insano', 'bolsonarista']",0,0,1,0,0,0
esperando irmão parar jogar limpar sala porra viu,"['esperar', 'irmão', 'parar', 'jogar', 'limpar', 'sala', 'porra', 'ver']",0,0,0,0,0,0
lindo perfeito dms vtnc,"['lir', 'perfeito', 'dms', 'vtnc']",0,0,0,0,0,0
cara irresponsável,"['cara', 'irresponsável']",0,0,0,0,0,0
famoso ninguém nunca vai pegar aql desgraçado pegava sofro,"['famoso', 'ninguém', 'nunca', 'ir', 'pegar', 'aql', 'desgraçado', 'pegar', 'sofro']",0,0,0,0,0,0
filha puta onde engordo,"['filha', 'puto', 'onde', 'engordo']",0,0,0,0,1,0
chega kit meias cuecas porra,"['chegar', 'kit', 'meio', 'cueco', 'porra']",0,0,0,0,0,0
vou ler entender porra nenhuma ent茫o adianta ler,"['ir', 'ler', 'entender', 'porra', 'nenhum', 'ent茫o', 'adiantar', 'ler']",0,0,0,0,0,0
nome time time dia parte mim ama btsputa pariu manokkkkkkkk olha quase acertou nome jimin,"['nome', 'time', 'time', 'dia', 'parte', 'eu', 'amar', 'btsputa', 'parir', 'manokkkkkkkk', 'olhar', 'quase', 'acertar', 'nome', 'jimin']",0,0,0,0,0,0
gelando neh kkk,"['gelar', 'neh', 'kkk']",0,0,0,0,0,0
dois pilantras,"['dois', 'pilantra']",0,0,1,0,0,0
qria ter ficado ódioooo,"['qria', 'ter', 'ficar', 'ódioooo']",0,1,1,0,0,0
pqp vergonha cara,"['pqp', 'vergonha', 'car']",0,1,1,0,0,0
impressionante cerveja incha dias pqp conseguindo almoçar,"['impressionante', 'cerveja', 'inchar', 'dia', 'pqp', 'conseguir', 'almoçar']",0,0,0,0,0,0
último dia casa irmã,"['último', 'dia', 'casa', 'irmãr']",0,0,0,0,0,0
vou parar porra tomar bomba cornos bomba perder memória ram,"['ir', 'parar', 'porra', 'tomar', 'bomba', 'corno', 'bomba', 'perder', 'memória', 'r']",0,1,0,0,0,0
ter intimidade alguém tão incrível pode falar pensa medo falar qualquer assunto bom,"['ter', 'intimidade', 'alguém', 'tão', 'incrível', 'poder', 'falar', 'pensar', 'medo', 'falar', 'qualquer', 'assunto', 'bom']",0,0,0,0,0,0
carente atenção pqp,"['carente', 'atenção', 'pqp']",0,1,0,0,0,0
yongsun ciente sorriso lindo mundo mulher linda porra,"['Yongsun', 'ciente', 'sorriso', 'lir', 'mundo', 'mulher', 'lindo', 'porra']",0,1,0,0,0,0
cólica fdp odeio infinitamente,"['cólicar', 'fdp', 'odeio', 'infinitamente']",0,1,1,0,0,0
puts sonho,"['puts', 'sonho']",0,0,0,0,0,0
deborah,['deborah'],0,0,0,0,0,0
ridículos mostra realmente amizade doq vou mudar longe irmãos porra fez chorar pra crl vida vezes pede mudança vou encarar cara coragem independente tud url,"['ridículo', 'mostrar', 'realmente', 'amizade', 'doq', 'ir', 'mudar', 'longe', 'irmão', 'porra', 'fazer', 'chorar', 'pra', 'crl', 'vida', 'vez', 'pedir', 'mudança', 'ir', 'encarar', 'car', 'coragem', 'independente', 'tud', 'url']",0,1,1,0,0,0
mãe foda sente logo coisas,"['mãe', 'foda', 'sentir', 'logo', 'coisa']",0,1,0,0,0,0
verme fascista okmais print,"['verme', 'fascista', 'okmal', 'print']",0,0,1,0,0,0
irmão zero vontade pro colégio pqp,"['irmão', 'zero', 'vontade', 'pro', 'colégio', 'pqp']",0,0,0,0,0,0
ressaca sono pqp,"['ressaca', 'sono', 'pqp']",0,0,0,0,0,0
defendo gays sites evangélicos ensinar tudo pais boa jogada copiou boticário respeito gays convivi bem gostava bancado senhor queria trabalhar vivia dando chifre senhor bancava começou após violentado jeito homem dizia querer mudar empenhava existem casos tornaram gays estupro,"['defender', 'gay', 'site', 'evangélico', 'ensinar', 'tudo', 'pai', 'bom', 'jogada', 'copiar', 'boticário', 'respeito', 'Gays', 'convivi', 'bem', 'gostar', 'bancar', 'senhor', 'querer', 'trabalhar', 'viver', 'dar', 'chifre', 'senhor', 'bancar', 'começar', 'após', 'violentar', 'jeito', 'homem', 'dizer', 'querer', 'mudar', 'empenhar', 'existir', 'caso', 'tornar', 'gay', 'estupro']",1,0,0,0,0,0
sobre contra莽玫es doi gente n脙o doi bastante sobrancelhas nao podia maternidade tentei ficar adulta n茫o deu aproveitem momento meninas gravem bom recordar,"['sobre', 'contra莽玫es', 'de oi', 'gente', 'em 脙o', 'doi', 'bastante', 'sobrancelha', 'nao', 'poder', 'maternidade', 'tentar', 'ficar', 'adulta', 'n茫o', 'dar', 'aproveitem', 'momento', 'menino', 'graver', 'bom', 'recordar']",0,0,0,0,0,0
dormi mal noite pqp,"['dormi', 'mal', 'noite', 'pqp']",0,1,0,0,0,0
porra vontade mandar tomar impossível trabalhar legal,"['porra', 'vontade', 'mandar', 'tomar', 'impossível', 'trabalhar', 'legal']",0,1,0,0,0,0
bora porra faltam pontos crlh,"['bor', 'porra', 'faltar', 'ponto', 'crlh']",0,1,0,0,0,0
esfregando barriga pau tentando,"['esfregar', 'barriga', 'pau', 'tentar']",0,1,0,0,0,0
relaxa mano tudo dominado,"['relaxa', 'mano', 'tudo', 'dominar']",0,0,0,0,0,0
burrão faz questionamento idiota passa vergonha santa burrice,"['burr', 'fazer', 'questionamento', 'idiota', 'passar', 'vergonha', 'santo', 'burrice']",0,0,1,0,0,0
triste ver coisa dessas empresa dinheiro importam pura publicidade usando crianças inocentes,"['tristir', 'ver', 'coisa', 'de esse', 'empresa', 'dinheiro', 'importar', 'puro', 'publicidade', 'usar', 'criança', 'inocente']",0,0,1,0,0,0
enquanto uns querem problema vou atrás solução,"['enquanto', 'um', 'querer', 'problema', 'ir', 'atrás', 'solução']",0,0,0,0,0,0
povo julga mesmos dedinho nazist atitudes kkkk,"['povo', 'julgar', 'mesmo', 'dedinho', 'nazist', 'atitude', 'kkkk']",0,1,1,0,0,0
malandro malandro,"['Malandro', 'Malandro']",0,0,1,0,0,0
carai cheguei pedalei manga longa puts vai fode,"['carair', 'cheguei', 'pedalei', 'manga', 'longo', 'puts', 'ir', 'fode']",0,1,0,0,0,0
obrigado calar boca pica url,"['obrigar', 'calar', 'boca', 'pico', 'url']",0,1,0,0,0,0
awwwnn damzinho pai toda vez olho funkos apaixo sempre meninas artesanato talentosas caraio mano preço perfeito,"['awwwnn', 'damzinho', 'pai', 'toda', 'vez', 'olho', 'funkos', 'apaixo', 'sempre', 'menino', 'artesanato', 'talentosa', 'caraio', 'mano', 'preço', 'perfeito']",0,1,0,0,0,0
escroto pra caralhooooooo,"['escroto', 'pra', 'caralhooooooo']",0,0,1,0,0,0
vai corrigir falou sobre ministro sérgio moro,"['ir', 'corrigir', 'falar', 'sobre', 'ministro', 'sérgio', 'Moro']",0,0,0,0,0,0
daqui pouco acho feia apago,"['de aqui', 'pouco', 'acho', 'feio', 'apago']",0,0,0,0,0,0
abre olho japones safado,"['abrir', 'olho', 'japones', 'safar']",0,0,0,0,0,1
imprensa verdade globo lixo estadão folha veja café manhã jornalistazinhos pra ver baixo nivel,"['imprensa', 'verdade', 'globar', 'lixo', 'estadão', 'Folha', 'ver', 'café', 'manhã', 'jornalistazinho', 'pra', 'ver', 'baixo', 'nivel']",0,0,1,0,0,0
deixa bota pau nesse cuzinho,"['deixar', 'bota', 'pau', 'em esse', 'cuzinho']",0,1,0,0,0,0
kkkkkkkk credo delicia saudades vaca,"['kkkkkkkk', 'credo', 'deliciar', 'saudade', 'vaca']",0,1,1,0,0,0
porra gripe dnv sai casa,"['porra', 'Gripe', 'dnv', 'sair', 'casa']",0,0,0,0,0,0
deve puto pai compro meiota deixar montar cima ficaria,"['dever', 'puto', 'pai', 'compro', 'meiota', 'deixar', 'montar', 'cima', 'ficar']",0,0,0,0,0,0
porra ódio,"['porra', 'ódio']",0,1,0,0,0,0
deus homem,"['Deus', 'homem']",0,0,0,0,0,0
ontem porra loca kkk,"['ontem', 'porra', 'Loca', 'kkk']",0,0,0,0,0,0
fazer logo,"['fazer', 'logo']",0,0,0,0,0,0
coe mano trair mulher viado coe coe,"['coar', 'mano', 'trair', 'mulher', 'viar', 'coar', 'coe']",1,0,0,0,0,0
viram foto dream postou apagou resposta replies,"['ver', 'foto', 'dream', 'postar', 'apagar', 'resposta', 'replies']",0,0,0,0,0,0
burrinho mandou lista jogos multi,"['burrinho', 'mandar', 'lista', 'jogo', 'multi']",0,0,1,0,0,0
olhar pro cafénão vai dar vou sempre morrendo rir,"['olhar', 'pro', 'cafénão', 'ir', 'dar', 'ir', 'sempre', 'morrer', 'rir']",0,0,0,0,0,0
audio péssimo léo,"['audio', 'péssimo', 'léo']",0,0,0,0,0,0
n茫o acredito pegar cr茅dito emprestado porra net caiu toma porra,"['n茫o', 'acreditar', 'pegar', 'cr茅dito', 'emprestar', 'porra', 'net', 'cair', 'toma', 'porra']",0,0,0,0,0,0
comecei assistir vikings pqp bom,"['começar', 'assistir', 'vikings', 'pqp', 'bom']",0,0,0,0,0,0
pessoaleeee verdade mulher rabo cresce,"['pessoaleeee', 'verdade', 'mulher', 'rabo', 'crescer']",0,0,0,0,1,0
yony querendo pouco milh玫es reais luvas pra renovar fluminense kkkkkkkkkkkk viajando cara deve querendo ralar,"['yony', 'querer', 'pouco', 'milh玫es', 'real', 'luvo', 'pra', 'renovar', 'fluminense', 'kkkkkkkkkkkk', 'viajar', 'cara', 'dever', 'querer', 'ralar']",0,0,0,0,0,0
vai foder,"['ir', 'foder']",0,1,1,0,0,0
ainda dar tempo aproveitar volta aulas recicle informática papelaria pedreiras mochilas desconto todo material escolar desconto vista ainda,"['ainda', 'dar', 'tempo', 'aproveitar', 'volta', 'aula', 'recicle', 'informático', 'papelario', 'pedreira', 'mochilo', 'desconto', 'todo', 'material', 'escolar', 'desconto', 'ver', 'ainda']",0,0,0,0,0,0
trailer temporada peaky blinders pqp arthur shelby homem maravilhoso,"['trailer', 'temporada', 'peaky', 'blinder', 'pqp', 'arthur', 'Shelby', 'homem', 'maravilhoso']",0,0,0,0,0,0
lavanderia mensagens privadas stf esquentando produto roubo pra dar legalidade,"['lavander', 'mensagem', 'privar', 'stf', 'esquentar', 'produto', 'roubo', 'pra', 'dar', 'legalidade']",0,0,0,0,0,0
universidade federal rural semi árido rio grande norte inaugurou quatro usinas solares maior potência instalada universidades federais,"['universidade', 'federal', 'rural', 'semi', 'árir', 'Rio', 'grande', 'norte', 'inaugurar', 'quatro', 'usinas', 'solar', 'grande', 'potência', 'instalar', 'universidade', 'federal']",0,0,0,0,0,0
tédio carai,"['tédio', 'carair']",0,0,0,0,0,0
foda vou encher porcaria jogar lol,"['foda', 'ir', 'encher', 'porcar', 'jogar', 'lol']",0,0,0,0,0,0
fodeu vida mlk kkkkkkkkkk url,"['foder', 'vida', 'mlk', 'kkkkkkkkkk', 'url']",0,0,1,0,0,0
touca pra cair cabelo cena crime,"['touc', 'pra', 'cair', 'cabelo', 'cena', 'crime']",0,1,0,0,0,0
lagrimas crocodilo sociopata nojento,"['lagrima', 'crocodilo', 'sociopatar', 'nojento']",0,0,1,0,0,0
credo verdade feio demaaaais kkkkkk,"['credo', 'verdade', 'feio', 'demaaaal', 'kkkkkk']",0,0,1,0,0,0
voc锚 abandono fazer oque 馃し鈥嶁檧锔,"['voc锚r', 'abandono', 'fazer', 'oque', '馃し鈥嶁檧锔']",0,0,0,0,0,0
mentiu pública brasileira desserviço estrutura escolas medíocres dinâmica terrível ambiente deixa entediado pouco empolgado laboratório ciências pra aplicar disciplina decência todos colégios,"['mentir', 'pública', 'brasileiro', 'desserviço', 'estrutura', 'escola', 'medíocr', 'dinâmicar', 'terrível', 'ambiente', 'deixar', 'entediar', 'pouco', 'empolgar', 'laboratório', 'Ciências', 'pra', 'aplicar', 'disciplina', 'decência', 'todo', 'colégio']",0,0,0,0,0,1
ligada ainda paga desconstruído tendo produção claramente podre nesse sentido,"['ligar', 'ainda', 'pagar', 'desconstruído', 'ter', 'produção', 'claramente', 'podre', 'em esse', 'sentido']",0,0,0,0,0,0
quase esquecendo deste vídeo vem alguém melhora música fundo kkkkkkkkkkkk rindo,"['quase', 'esquecer', 'de este', 'vídeo', 'vir', 'alguém', 'melhorar', 'músico', 'fundo', 'kkkkkkkkkkkk', 'rir']",0,0,0,0,0,0
sedento,['sedento'],0,1,0,0,0,0
mano umas coisas indignam muitooo,"['mano', 'um', 'coisa', 'indignar', 'muitooo']",0,0,0,0,0,0
natália amor vida eterna promessa,"['natáliar', 'amor', 'vida', 'eterno', 'promessa']",0,1,0,0,0,0
vergonha colocar manchete manipulada dessa,"['vergonha', 'colocar', 'manchete', 'manipular', 'de esse']",0,0,0,0,0,0
sabes tens boas amigas usam emoji unicórnio associado coisas quase tão lindas,"['sabe', 'tem', 'boa', 'amiga', 'usar', 'emoji', 'unicórnio', 'associar', 'coisa', 'quase', 'tão', 'lindo']",0,0,0,0,0,0
quero arraial cortar cabelo porra nessa chuva foda,"['querer', 'arraial', 'cortar', 'cabelo', 'porra', 'em esse', 'chuva', 'fodo']",0,1,0,0,0,0
doeu hein kkkkkkkk,"['doeu', 'hein', 'kkkkkkkk']",0,0,0,0,0,0
fogo,['fogo'],0,0,0,0,0,0
lixo pagando quanto desta vez testando ideia incrível freixo,"['lixo', 'pagar', 'quanto', 'de este', 'vez', 'testar', 'ideia', 'incrível', 'freixo']",0,0,1,0,0,0
dia internacional cerva vamos comemorar amigos,"['dia', 'internacional', 'cervar', 'ir', 'comemorar', 'amigo']",0,0,0,0,0,0
cagou limpou bosta,"['cagar', 'limpar', 'bosta']",0,1,1,0,0,0
lacraçao nao imundos,"['lacraçao', 'nao', 'imunr']",0,0,1,0,0,0
bue magronao dao comida casase vem vento desaparecesse fosses gordotens comer maisentra ginasioso precisavas engordar beckacome comida comes gajasvao caralho filhos puta,"['bue', 'magronaor', 'dao', 'comida', 'casase', 'vir', 'vento', 'desaparecer', 'fosse', 'gordotem', 'comer', 'maisentra', 'ginasioso', 'precisava', 'engordar', 'beckacomer', 'comer', 'Comes', 'Gajasvao', 'caralho', 'filho', 'puta']",0,0,0,0,1,0
